Occupancy,LastUpdated
208,2016-12-06 14:02
199,2016-12-06 14:29
178,2016-12-06 15:02
150,2016-12-06 15:29
128,2016-12-06 16:02
111,2016-12-06 16:29
11,2016-12-07 7:59
15,2016-12-07 8:26
20,2016-12-07 8:55
34,2016-12-07 9:26
68,2016-12-07 9:59
97,2016-12-07 10:26
136,2016-12-07 10:59
150,2016-12-07 11:25
177,2016-12-07 11:59
172,2016-12-07 12:26
178,2016-12-07 12:59
183,2016-12-07 13:26
174,2016-12-07 13:59
157,2016-12-07 14:26
137,2016-12-07 14:59
125,2016-12-07 15:32
115,2016-12-07 15:59
103,2016-12-07 16:32
14,2016-12-08 7:59
17,2016-12-08 8:26
26,2016-12-08 8:59
44,2016-12-08 9:26
82,2016-12-08 9:59
124,2016-12-08 10:32
159,2016-12-08 10:59
186,2016-12-08 11:32
209,2016-12-08 11:59
219,2016-12-08 12:25
223,2016-12-08 12:59
216,2016-12-08 13:25
215,2016-12-08 13:59
196,2016-12-08 14:26
169,2016-12-08 14:59
148,2016-12-08 15:26
138,2016-12-08 15:59
105,2016-12-08 16:32
12,2016-12-09 8:02
19,2016-12-09 8:29
27,2016-12-09 8:55
58,2016-12-09 9:29
89,2016-12-09 9:55
133,2016-12-09 10:29
161,2016-12-09 10:56
190,2016-12-09 11:29
205,2016-12-09 11:56
203,2016-12-09 12:29
210,2016-12-09 13:02
209,2016-12-09 13:29
217,2016-12-09 14:02
217,2016-12-09 14:29
200,2016-12-09 14:56
162,2016-12-09 15:29
157,2016-12-09 16:02
136,2016-12-09 16:29
7,2016-12-10 7:59
14,2016-12-10 8:29
45,2016-12-10 9:02
84,2016-12-10 9:29
124,2016-12-10 9:55
165,2016-12-10 10:29
201,2016-12-10 11:02
244,2016-12-10 11:29
294,2016-12-10 12:02
344,2016-12-10 12:29
383,2016-12-10 12:55
408,2016-12-10 13:29
455,2016-12-10 13:56
467,2016-12-10 14:25
476,2016-12-10 15:02
458,2016-12-10 15:25
453,2016-12-10 15:59
420,2016-12-10 16:25
3,2016-12-11 8:02
2,2016-12-11 8:25
3,2016-12-11 8:59
5,2016-12-11 9:26
11,2016-12-11 9:59
35,2016-12-11 10:25
82,2016-12-11 10:59
117,2016-12-11 11:26
162,2016-12-11 11:59
204,2016-12-11 12:32
257,2016-12-11 13:05
288,2016-12-11 13:26
314,2016-12-11 13:59
324,2016-12-11 14:32
325,2016-12-11 14:59
324,2016-12-11 15:25
285,2016-12-11 15:59
255,2016-12-11 16:25
7,2016-12-12 8:02
11,2016-12-12 8:29
23,2016-12-12 9:02
40,2016-12-12 9:29
75,2016-12-12 10:02
99,2016-12-12 10:29
142,2016-12-12 11:02
157,2016-12-12 11:29
157,2016-12-12 11:55
167,2016-12-12 12:29
181,2016-12-12 12:56
189,2016-12-12 13:29
184,2016-12-12 14:02
165,2016-12-12 14:29
159,2016-12-12 14:55
131,2016-12-12 15:29
115,2016-12-12 15:56
95,2016-12-12 16:29
14,2016-12-13 8:02
20,2016-12-13 8:29
33,2016-12-13 9:02
59,2016-12-13 9:29
91,2016-12-13 9:55
132,2016-12-13 10:29
175,2016-12-13 11:02
185,2016-12-13 11:29
209,2016-12-13 12:02
216,2016-12-13 12:29
227,2016-12-13 13:02
210,2016-12-13 13:55
181,2016-12-13 14:29
159,2016-12-13 14:56
129,2016-12-13 15:28
103,2016-12-13 16:02
88,2016-12-13 16:29
14,2016-12-14 8:03
18,2016-12-14 8:43
22,2016-12-14 9:03
42,2016-12-14 9:29
80,2016-12-14 10:02
103,2016-12-14 10:30
149,2016-12-14 11:30
170,2016-12-14 12:02
177,2016-12-14 12:30
200,2016-12-14 13:03
206,2016-12-14 13:29
198,2016-12-14 14:03
173,2016-12-14 14:30
161,2016-12-14 14:56
142,2016-12-14 15:30
145,2016-12-14 15:56
134,2016-12-14 16:30
14,2016-12-15 7:57
19,2016-12-15 8:30
31,2016-12-15 9:03
63,2016-12-15 9:30
100,2016-12-15 9:57
137,2016-12-15 10:30
169,2016-12-15 11:03
185,2016-12-15 11:26
215,2016-12-15 12:00
228,2016-12-15 12:26
219,2016-12-15 13:00
207,2016-12-15 13:26
203,2016-12-15 14:00
183,2016-12-15 14:26
164,2016-12-15 15:00
148,2016-12-15 15:26
140,2016-12-15 16:03
130,2016-12-15 16:30
11,2016-12-16 7:59
19,2016-12-16 8:30
35,2016-12-16 9:03
68,2016-12-16 9:30
104,2016-12-16 10:03
130,2016-12-16 10:29
153,2016-12-16 11:03
166,2016-12-16 11:30
176,2016-12-16 11:56
179,2016-12-16 12:30
172,2016-12-16 12:56
185,2016-12-16 13:30
182,2016-12-16 13:56
190,2016-12-16 14:30
187,2016-12-16 14:56
193,2016-12-16 15:30
168,2016-12-16 16:03
137,2016-12-16 16:30
17,2016-12-17 7:59
26,2016-12-17 8:26
51,2016-12-17 9:00
82,2016-12-17 9:26
129,2016-12-17 9:59
171,2016-12-17 10:33
215,2016-12-17 11:00
263,2016-12-17 11:33
304,2016-12-17 12:00
337,2016-12-17 12:26
353,2016-12-17 13:00
378,2016-12-17 13:27
417,2016-12-17 14:00
440,2016-12-17 14:30
443,2016-12-17 15:03
415,2016-12-17 15:30
379,2016-12-17 15:57
356,2016-12-17 16:30
4,2016-12-18 8:03
4,2016-12-18 8:30
6,2016-12-18 8:56
8,2016-12-18 9:30
18,2016-12-18 9:56
44,2016-12-18 10:30
89,2016-12-18 11:03
135,2016-12-18 11:30
165,2016-12-18 12:03
193,2016-12-18 12:30
215,2016-12-18 12:56
258,2016-12-18 13:30
309,2016-12-18 14:03
310,2016-12-18 14:30
303,2016-12-18 14:56
293,2016-12-18 15:30
247,2016-12-18 16:03
206,2016-12-18 16:30
11,2016-12-19 8:03
17,2016-12-19 8:30
24,2016-12-19 9:03
40,2016-12-19 9:30
57,2016-12-19 9:56
97,2016-12-19 10:30
134,2016-12-19 11:03
175,2016-12-19 11:30
216,2016-12-19 12:03
249,2016-12-19 12:30
277,2016-12-19 13:03
291,2016-12-19 13:30
305,2016-12-19 14:03
309,2016-12-19 14:30
300,2016-12-19 15:03
274,2016-12-19 15:29
230,2016-12-19 16:03
193,2016-12-19 16:30
93,2016-10-04 7:59
98,2016-10-04 8:25
109,2016-10-04 8:59
116,2016-10-04 9:32
129,2016-10-04 9:59
142,2016-10-04 10:26
156,2016-10-04 10:59
167,2016-10-04 11:25
175,2016-10-04 11:59
191,2016-10-04 12:29
195,2016-10-04 13:02
200,2016-10-04 13:29
201,2016-10-04 14:02
203,2016-10-04 14:29
190,2016-10-04 14:57
175,2016-10-04 15:30
171,2016-10-04 16:04
164,2016-10-04 16:31
95,2016-10-05 7:57
101,2016-10-05 8:30
113,2016-10-05 9:04
124,2016-10-05 9:30
141,2016-10-05 10:04
143,2016-10-05 10:30
156,2016-10-05 11:04
162,2016-10-05 11:30
176,2016-10-05 12:04
177,2016-10-05 12:30
172,2016-10-05 12:57
172,2016-10-05 13:30
176,2016-10-05 13:57
170,2016-10-05 14:30
167,2016-10-05 14:57
167,2016-10-05 15:30
162,2016-10-05 16:04
159,2016-10-05 16:30
102,2016-10-06 7:57
111,2016-10-06 8:30
118,2016-10-06 8:57
130,2016-10-06 9:30
137,2016-10-06 10:03
145,2016-10-06 10:30
159,2016-10-06 10:57
170,2016-10-06 11:30
170,2016-10-06 12:04
166,2016-10-06 12:30
168,2016-10-06 12:57
174,2016-10-06 13:30
181,2016-10-06 13:57
177,2016-10-06 14:30
175,2016-10-06 15:04
176,2016-10-06 15:31
170,2016-10-06 16:04
158,2016-10-06 16:30
100,2016-10-07 8:03
110,2016-10-07 8:30
124,2016-10-07 9:04
137,2016-10-07 9:30
147,2016-10-07 9:57
158,2016-10-07 10:30
169,2016-10-07 10:57
173,2016-10-07 11:30
183,2016-10-07 12:03
190,2016-10-07 12:30
190,2016-10-07 13:04
191,2016-10-07 13:30
194,2016-10-07 14:03
193,2016-10-07 14:30
180,2016-10-07 15:04
180,2016-10-07 15:30
172,2016-10-07 15:57
158,2016-10-07 16:30
89,2016-10-08 7:57
98,2016-10-08 8:30
110,2016-10-08 8:57
121,2016-10-08 9:30
138,2016-10-08 10:04
152,2016-10-08 10:30
177,2016-10-08 10:57
196,2016-10-08 11:30
216,2016-10-08 12:04
249,2016-10-08 12:30
287,2016-10-08 13:04
309,2016-10-08 13:30
320,2016-10-08 14:03
310,2016-10-08 14:30
306,2016-10-08 14:57
305,2016-10-08 15:30
282,2016-10-08 16:04
277,2016-10-08 16:30
58,2016-10-09 8:04
67,2016-10-09 8:30
77,2016-10-09 9:04
79,2016-10-09 9:30
92,2016-10-09 9:57
119,2016-10-09 10:30
145,2016-10-09 11:04
144,2016-10-09 11:30
155,2016-10-09 11:57
151,2016-10-09 12:30
156,2016-10-09 13:04
158,2016-10-09 13:30
157,2016-10-09 14:03
162,2016-10-09 14:30
163,2016-10-09 15:04
153,2016-10-09 15:30
136,2016-10-09 16:03
118,2016-10-09 16:30
73,2016-10-10 8:04
83,2016-10-10 8:30
86,2016-10-10 9:04
96,2016-10-10 9:30
112,2016-10-10 10:03
121,2016-10-10 10:30
126,2016-10-10 10:57
130,2016-10-10 11:30
140,2016-10-10 11:57
142,2016-10-10 12:30
147,2016-10-10 13:04
152,2016-10-10 13:30
151,2016-10-10 14:03
142,2016-10-10 14:30
138,2016-10-10 14:57
129,2016-10-10 15:30
122,2016-10-10 15:57
109,2016-10-10 16:30
74,2016-10-11 8:04
83,2016-10-11 8:30
86,2016-10-11 8:57
102,2016-10-11 9:30
116,2016-10-11 9:57
132,2016-10-11 10:30
150,2016-10-11 10:57
161,2016-10-11 11:30
170,2016-10-11 12:03
171,2016-10-11 12:30
173,2016-10-11 13:04
169,2016-10-11 13:31
168,2016-10-11 14:04
164,2016-10-11 14:30
161,2016-10-11 15:03
154,2016-10-11 15:33
152,2016-10-11 16:01
146,2016-10-11 16:26
71,2016-10-12 8:04
80,2016-10-12 8:31
88,2016-10-12 9:03
94,2016-10-12 9:26
106,2016-10-12 10:01
120,2016-10-12 10:31
135,2016-10-12 11:04
144,2016-10-12 11:31
154,2016-10-12 12:04
156,2016-10-12 12:31
159,2016-10-12 13:04
170,2016-10-12 13:34
177,2016-10-12 14:03
183,2016-10-12 14:34
179,2016-10-12 15:01
179,2016-10-12 15:30
170,2016-10-12 15:57
161,2016-10-12 16:31
101,2016-10-13 7:57
108,2016-10-13 8:31
117,2016-10-13 9:04
131,2016-10-13 9:31
140,2016-10-13 9:57
150,2016-10-13 10:31
157,2016-10-13 11:04
162,2016-10-13 11:31
169,2016-10-13 11:57
177,2016-10-13 12:31
183,2016-10-13 13:04
183,2016-10-13 13:31
185,2016-10-13 13:57
175,2016-10-13 14:31
176,2016-10-13 15:04
176,2016-10-13 15:31
166,2016-10-13 16:04
160,2016-10-13 16:31
95,2016-10-14 8:01
104,2016-10-14 8:27
120,2016-10-14 9:01
128,2016-10-14 9:27
145,2016-10-14 10:01
150,2016-10-14 10:27
161,2016-10-14 11:01
164,2016-10-14 11:27
176,2016-10-14 12:01
187,2016-10-14 12:27
187,2016-10-14 13:01
191,2016-10-14 13:27
191,2016-10-14 14:01
196,2016-10-14 14:34
188,2016-10-14 15:01
180,2016-10-14 15:27
182,2016-10-14 16:01
178,2016-10-14 16:34
115,2016-10-15 8:01
127,2016-10-15 8:34
141,2016-10-15 9:01
146,2016-10-15 9:27
166,2016-10-15 10:01
167,2016-10-15 10:27
192,2016-10-15 11:01
205,2016-10-15 11:27
223,2016-10-15 12:01
229,2016-10-15 12:27
266,2016-10-15 13:01
284,2016-10-15 13:34
314,2016-10-15 14:01
316,2016-10-15 14:27
309,2016-10-15 15:01
308,2016-10-15 15:27
294,2016-10-15 16:01
281,2016-10-15 16:27
76,2016-10-16 8:04
85,2016-10-16 8:27
94,2016-10-16 9:01
98,2016-10-16 9:27
107,2016-10-16 10:04
111,2016-10-16 10:34
123,2016-10-16 11:01
126,2016-10-16 11:27
134,2016-10-16 12:01
155,2016-10-16 12:27
166,2016-10-16 13:01
172,2016-10-16 13:27
169,2016-10-16 14:01
168,2016-10-16 14:27
160,2016-10-16 15:01
150,2016-10-16 15:31
138,2016-10-16 15:57
121,2016-10-16 16:31
79,2016-10-17 8:01
84,2016-10-17 8:27
93,2016-10-17 9:01
103,2016-10-17 9:27
123,2016-10-17 10:04
126,2016-10-17 10:31
135,2016-10-17 11:04
135,2016-10-17 11:31
144,2016-10-17 12:04
152,2016-10-17 12:31
156,2016-10-17 12:57
151,2016-10-17 13:31
151,2016-10-17 14:04
147,2016-10-17 14:31
143,2016-10-17 14:57
139,2016-10-17 15:31
132,2016-10-17 15:57
120,2016-10-17 16:28
75,2016-10-18 8:01
83,2016-10-18 8:28
96,2016-10-18 9:01
106,2016-10-18 9:28
117,2016-10-18 10:01
130,2016-10-18 10:28
142,2016-10-18 11:01
159,2016-10-18 11:27
169,2016-10-18 12:01
170,2016-10-18 12:27
183,2016-10-18 13:01
177,2016-10-18 13:28
186,2016-10-18 13:54
188,2016-10-18 14:27
178,2016-10-18 15:01
174,2016-10-18 15:27
168,2016-10-18 15:55
155,2016-10-18 16:27
87,2016-10-19 8:05
96,2016-10-19 8:25
110,2016-10-19 8:58
120,2016-10-19 9:32
134,2016-10-19 9:58
146,2016-10-19 10:25
159,2016-10-19 10:59
169,2016-10-19 11:25
173,2016-10-19 11:59
179,2016-10-19 12:25
176,2016-10-19 12:58
173,2016-10-19 13:25
173,2016-10-19 13:58
166,2016-10-19 14:32
161,2016-10-19 14:58
154,2016-10-19 15:32
154,2016-10-19 15:59
144,2016-10-19 16:25
94,2016-10-22 7:59
98,2016-10-22 8:26
105,2016-10-22 8:59
116,2016-10-22 9:26
121,2016-10-22 9:59
140,2016-10-22 10:26
160,2016-10-22 10:59
181,2016-10-22 11:32
198,2016-10-22 11:59
226,2016-10-22 12:32
250,2016-10-22 12:59
279,2016-10-22 13:32
295,2016-10-22 13:59
318,2016-10-22 14:39
12,2016-10-22 14:59
0,2016-10-22 15:26
0,2016-10-22 15:59
6,2016-10-22 16:26
2,2016-10-23 7:59
11,2016-10-23 8:26
22,2016-10-23 8:59
30,2016-10-23 9:26
40,2016-10-23 9:59
55,2016-10-23 10:26
72,2016-10-23 10:59
92,2016-10-23 11:26
106,2016-10-23 11:59
113,2016-10-23 12:26
135,2016-10-23 13:06
135,2016-10-23 13:26
135,2016-10-23 13:59
138,2016-10-23 14:26
132,2016-10-23 14:59
121,2016-10-23 15:26
86,2016-10-23 15:59
73,2016-10-23 16:26
19,2016-10-24 7:56
29,2016-10-24 8:29
34,2016-10-24 9:03
43,2016-10-24 9:30
46,2016-10-24 9:55
53,2016-10-24 10:30
68,2016-10-24 11:03
81,2016-10-24 11:29
92,2016-10-24 12:02
99,2016-10-24 12:30
114,2016-10-24 12:56
116,2016-10-24 13:30
121,2016-10-24 13:56
116,2016-10-24 14:30
117,2016-10-24 14:56
106,2016-10-24 15:32
99,2016-10-24 16:00
91,2016-10-24 16:33
23,2016-10-25 8:00
29,2016-10-25 8:26
37,2016-10-25 9:00
45,2016-10-25 9:19
70,2016-10-25 9:56
86,2016-10-25 10:29
92,2016-10-25 10:56
114,2016-10-25 11:29
121,2016-10-25 12:02
134,2016-10-25 12:29
137,2016-10-25 13:03
155,2016-10-25 13:29
157,2016-10-25 13:56
158,2016-10-25 14:29
160,2016-10-25 15:02
153,2016-10-25 15:29
143,2016-10-25 15:56
121,2016-10-25 16:29
26,2016-10-26 7:59
41,2016-10-26 8:32
48,2016-10-26 8:59
62,2016-10-26 9:26
67,2016-10-26 9:59
73,2016-10-26 10:26
91,2016-10-26 10:59
102,2016-10-26 11:26
118,2016-10-26 11:59
127,2016-10-26 12:26
135,2016-10-26 12:59
142,2016-10-26 13:26
150,2016-10-26 13:59
150,2016-10-26 14:26
144,2016-10-26 14:59
133,2016-10-26 15:26
118,2016-10-26 15:59
96,2016-10-26 16:32
20,2016-10-27 7:59
26,2016-10-27 8:32
33,2016-10-27 8:59
40,2016-10-27 9:32
51,2016-10-27 9:59
61,2016-10-27 10:25
77,2016-10-27 10:59
94,2016-10-27 11:32
106,2016-10-27 11:59
121,2016-10-27 12:26
135,2016-10-27 12:59
146,2016-10-27 13:32
138,2016-10-27 13:59
140,2016-10-27 14:26
128,2016-10-27 14:59
123,2016-10-27 15:26
116,2016-10-27 15:59
111,2016-10-27 16:26
36,2016-10-28 8:16
36,2016-10-28 8:16
51,2016-10-28 8:56
64,2016-10-28 9:29
74,2016-10-28 10:02
83,2016-10-28 10:29
89,2016-10-28 10:56
106,2016-10-28 11:29
114,2016-10-28 12:02
128,2016-10-28 12:29
145,2016-10-28 13:02
153,2016-10-28 13:29
151,2016-10-28 14:02
153,2016-10-28 14:29
149,2016-10-28 15:02
148,2016-10-28 15:29
137,2016-10-28 16:02
144,2016-10-28 16:29
60,2016-10-29 7:59
71,2016-10-29 8:26
82,2016-10-29 8:59
84,2016-10-29 9:26
103,2016-10-29 9:59
121,2016-10-29 10:26
129,2016-10-29 10:59
149,2016-10-29 11:25
177,2016-10-29 12:06
202,2016-10-29 12:26
228,2016-10-29 12:59
248,2016-10-29 13:26
253,2016-10-29 13:59
261,2016-10-29 14:26
266,2016-10-29 14:59
268,2016-10-29 15:26
246,2016-10-29 15:59
225,2016-10-29 16:26
63,2016-10-30 7:59
63,2016-10-30 7:59
63,2016-10-30 7:59
74,2016-10-30 8:25
80,2016-10-30 8:59
91,2016-10-30 9:25
102,2016-10-30 9:59
107,2016-10-30 10:25
132,2016-10-30 10:59
144,2016-10-30 11:25
144,2016-10-30 11:59
151,2016-10-30 12:26
160,2016-10-30 13:06
165,2016-10-30 13:25
164,2016-10-30 13:59
167,2016-10-30 14:32
160,2016-10-30 15:00
140,2016-10-30 15:32
55,2016-10-31 8:00
60,2016-10-31 8:26
69,2016-10-31 9:00
86,2016-10-31 9:26
94,2016-10-31 10:00
105,2016-10-31 10:26
107,2016-10-31 11:00
113,2016-10-31 11:26
121,2016-10-31 12:00
124,2016-10-31 12:26
133,2016-10-31 13:00
130,2016-10-31 13:26
132,2016-10-31 13:59
133,2016-10-31 14:26
125,2016-10-31 15:00
118,2016-10-31 15:27
114,2016-10-31 16:00
109,2016-10-31 16:26
67,2016-11-01 8:06
76,2016-11-01 8:26
83,2016-11-01 9:00
100,2016-11-01 9:26
118,2016-11-01 10:00
127,2016-11-01 10:26
141,2016-11-01 11:00
152,2016-11-01 11:26
159,2016-11-01 12:00
162,2016-11-01 12:26
159,2016-11-01 13:00
171,2016-11-01 13:26
165,2016-11-01 14:00
163,2016-11-01 14:26
154,2016-11-01 15:00
149,2016-11-01 15:27
143,2016-11-01 16:00
121,2016-11-01 16:33
64,2016-11-02 7:56
74,2016-11-02 8:30
81,2016-11-02 8:56
100,2016-11-02 9:30
108,2016-11-02 9:56
119,2016-11-02 10:29
123,2016-11-02 10:56
124,2016-11-02 11:30
128,2016-11-02 11:56
135,2016-11-02 12:30
147,2016-11-02 13:03
143,2016-11-02 13:30
142,2016-11-02 14:03
140,2016-11-02 14:30
139,2016-11-02 14:56
135,2016-11-02 15:29
132,2016-11-02 16:03
130,2016-11-02 16:30
74,2016-11-03 8:00
79,2016-11-03 8:26
86,2016-11-03 9:00
97,2016-11-03 9:26
106,2016-11-03 10:00
113,2016-11-03 10:26
125,2016-11-03 11:00
134,2016-11-03 11:26
145,2016-11-03 12:00
159,2016-11-03 12:26
161,2016-11-03 12:59
159,2016-11-03 13:26
155,2016-11-03 13:59
150,2016-11-03 14:26
146,2016-11-03 15:00
137,2016-11-03 15:26
131,2016-11-03 16:03
127,2016-11-03 16:30
66,2016-11-04 8:00
71,2016-11-04 8:26
86,2016-11-04 8:59
99,2016-11-04 9:33
115,2016-11-04 10:00
117,2016-11-04 10:26
123,2016-11-04 11:00
137,2016-11-04 11:33
144,2016-11-04 12:00
152,2016-11-04 12:33
146,2016-11-04 13:00
144,2016-11-04 13:26
139,2016-11-04 13:59
141,2016-11-04 14:26
133,2016-11-04 15:00
126,2016-11-04 15:26
127,2016-11-04 16:00
125,2016-11-04 16:26
77,2016-11-05 8:00
80,2016-11-05 8:26
98,2016-11-05 8:59
110,2016-11-05 9:26
125,2016-11-05 9:59
153,2016-11-05 10:33
163,2016-11-05 10:59
186,2016-11-05 11:26
208,2016-11-05 12:06
224,2016-11-05 12:26
249,2016-11-05 13:00
282,2016-11-05 13:33
298,2016-11-05 13:59
314,2016-11-05 14:26
313,2016-11-05 15:00
301,2016-11-05 15:26
282,2016-11-05 16:00
248,2016-11-05 16:26
63,2016-11-06 8:00
68,2016-11-06 8:26
78,2016-11-06 9:00
90,2016-11-06 9:33
106,2016-11-06 10:00
121,2016-11-06 10:26
143,2016-11-06 10:59
144,2016-11-06 11:26
147,2016-11-06 11:59
143,2016-11-06 12:26
157,2016-11-06 13:06
160,2016-11-06 13:26
157,2016-11-06 13:59
146,2016-11-06 14:33
141,2016-11-06 15:00
131,2016-11-06 15:26
118,2016-11-06 15:59
102,2016-11-06 16:26
60,2016-11-07 8:00
71,2016-11-07 8:26
86,2016-11-07 8:59
96,2016-11-07 9:26
108,2016-11-07 9:59
113,2016-11-07 10:26
123,2016-11-07 10:59
122,2016-11-07 11:26
129,2016-11-07 11:59
137,2016-11-07 12:26
147,2016-11-07 12:59
147,2016-11-07 13:33
145,2016-11-07 13:59
141,2016-11-07 14:33
136,2016-11-07 15:00
129,2016-11-07 15:33
123,2016-11-07 16:00
111,2016-11-07 16:33
71,2016-11-08 7:59
80,2016-11-08 8:26
89,2016-11-08 8:59
102,2016-11-08 9:26
122,2016-11-08 9:59
138,2016-11-08 10:33
142,2016-11-08 11:00
154,2016-11-08 11:33
163,2016-11-08 11:59
158,2016-11-08 12:27
163,2016-11-08 13:00
166,2016-11-08 13:34
167,2016-11-08 14:00
174,2016-11-08 14:26
169,2016-11-08 15:00
161,2016-11-08 15:33
150,2016-11-08 16:01
143,2016-11-08 16:34
85,2016-11-09 8:00
88,2016-11-09 8:27
92,2016-11-09 9:00
102,2016-11-09 9:34
111,2016-11-09 10:00
118,2016-11-09 10:27
129,2016-11-09 11:00
135,2016-11-09 11:27
140,2016-11-09 12:00
145,2016-11-09 12:27
152,2016-11-09 13:00
147,2016-11-09 13:27
146,2016-11-09 14:00
147,2016-11-09 14:27
143,2016-11-09 15:00
142,2016-11-09 15:34
139,2016-11-09 16:00
139,2016-11-09 16:34
85,2016-11-10 8:00
96,2016-11-10 8:34
104,2016-11-10 9:00
113,2016-11-10 9:27
123,2016-11-10 10:00
129,2016-11-10 10:27
144,2016-11-10 11:00
156,2016-11-10 11:27
172,2016-11-10 12:00
174,2016-11-10 12:27
175,2016-11-10 13:00
172,2016-11-10 13:34
174,2016-11-10 14:00
169,2016-11-10 14:27
163,2016-11-10 15:00
154,2016-11-10 15:27
145,2016-11-10 16:00
138,2016-11-10 16:27
75,2016-11-11 8:00
86,2016-11-11 8:27
99,2016-11-11 9:00
109,2016-11-11 9:27
116,2016-11-11 10:00
123,2016-11-11 10:27
138,2016-11-11 11:00
141,2016-11-11 11:27
157,2016-11-11 12:00
167,2016-11-11 12:27
173,2016-11-11 13:00
180,2016-11-11 13:34
176,2016-11-11 14:00
169,2016-11-11 14:27
167,2016-11-11 15:00
169,2016-11-11 15:34
161,2016-11-11 16:00
148,2016-11-11 16:34
70,2016-11-12 8:00
79,2016-11-12 8:27
95,2016-11-12 9:00
98,2016-11-12 9:27
114,2016-11-12 10:00
131,2016-11-12 10:27
169,2016-11-12 11:00
180,2016-11-12 11:34
199,2016-11-12 12:00
220,2016-11-12 12:27
243,2016-11-12 13:00
281,2016-11-12 13:27
310,2016-11-12 14:00
313,2016-11-12 14:27
317,2016-11-12 15:00
311,2016-11-12 15:27
279,2016-11-12 16:00
258,2016-11-12 16:34
38,2016-11-13 8:00
40,2016-11-13 8:27
53,2016-11-13 9:00
60,2016-11-13 9:34
67,2016-11-13 10:00
89,2016-11-13 10:33
109,2016-11-13 11:00
126,2016-11-13 11:27
137,2016-11-13 12:00
145,2016-11-13 12:27
146,2016-11-13 13:07
146,2016-11-13 13:33
153,2016-11-13 14:00
145,2016-11-13 14:27
141,2016-11-13 15:00
127,2016-11-13 15:27
106,2016-11-13 16:00
101,2016-11-13 16:27
49,2016-11-14 8:00
59,2016-11-14 8:33
61,2016-11-14 9:00
70,2016-11-14 9:27
82,2016-11-14 10:00
96,2016-11-14 10:27
107,2016-11-14 11:00
107,2016-11-14 11:27
120,2016-11-14 12:00
128,2016-11-14 12:27
131,2016-11-14 13:00
133,2016-11-14 13:27
125,2016-11-14 14:00
114,2016-11-14 14:33
114,2016-11-14 15:00
100,2016-11-14 15:27
95,2016-11-14 16:00
93,2016-11-14 16:27
42,2016-11-15 7:57
50,2016-11-15 8:30
58,2016-11-15 8:57
80,2016-11-15 9:30
98,2016-11-15 9:57
118,2016-11-15 10:30
132,2016-11-15 11:03
147,2016-11-15 11:30
154,2016-11-15 11:57
166,2016-11-15 12:30
162,2016-11-15 12:57
161,2016-11-15 13:30
157,2016-11-15 14:03
151,2016-11-15 14:30
139,2016-11-15 15:03
123,2016-11-15 15:30
122,2016-11-15 15:57
121,2016-11-15 16:30
65,2016-11-16 8:00
77,2016-11-16 8:27
90,2016-11-16 9:00
94,2016-11-16 9:27
103,2016-11-16 10:00
121,2016-11-16 10:33
136,2016-11-16 11:00
143,2016-11-16 11:27
152,2016-11-16 12:00
161,2016-11-16 12:27
162,2016-11-16 13:00
169,2016-11-16 13:27
171,2016-11-16 14:00
164,2016-11-16 14:27
155,2016-11-16 15:00
142,2016-11-16 15:33
129,2016-11-16 16:00
123,2016-11-16 16:33
72,2016-11-17 8:04
77,2016-11-17 8:31
89,2016-11-17 9:03
101,2016-11-17 9:31
109,2016-11-17 9:57
118,2016-11-17 10:31
131,2016-11-17 11:04
141,2016-11-17 11:31
148,2016-11-17 12:04
159,2016-11-17 12:31
168,2016-11-17 13:04
172,2016-11-17 13:31
163,2016-11-17 14:04
156,2016-11-17 14:30
145,2016-11-17 14:58
138,2016-11-17 15:30
137,2016-11-17 15:58
130,2016-11-17 16:31
63,2016-11-18 8:01
63,2016-11-18 8:01
72,2016-11-18 8:27
90,2016-11-18 9:27
113,2016-11-18 10:01
121,2016-11-18 10:27
143,2016-11-18 11:01
144,2016-11-18 11:34
151,2016-11-18 12:01
155,2016-11-18 12:27
160,2016-11-18 13:01
166,2016-11-18 13:34
164,2016-11-18 14:01
164,2016-11-18 14:28
158,2016-11-18 15:01
152,2016-11-18 15:28
153,2016-11-18 16:01
144,2016-11-18 16:28
69,2016-11-19 7:57
78,2016-11-19 8:31
90,2016-11-19 8:57
113,2016-11-19 9:31
141,2016-11-19 10:04
156,2016-11-19 10:31
179,2016-11-19 10:58
208,2016-11-19 11:31
250,2016-11-19 12:04
286,2016-11-19 12:31
297,2016-11-19 13:04
317,2016-11-19 13:31
314,2016-11-19 14:04
308,2016-11-19 14:31
288,2016-11-19 15:04
313,2016-11-19 15:31
304,2016-11-19 16:04
278,2016-11-19 16:31
25,2016-11-20 8:01
28,2016-11-20 8:27
36,2016-11-20 9:01
35,2016-11-20 9:27
38,2016-11-20 10:01
49,2016-11-20 10:27
76,2016-11-20 11:01
97,2016-11-20 11:27
123,2016-11-20 12:01
143,2016-11-20 12:34
159,2016-11-20 13:07
172,2016-11-20 13:27
195,2016-11-20 14:01
187,2016-11-20 14:27
184,2016-11-20 15:01
171,2016-11-20 15:27
158,2016-11-20 16:01
139,2016-11-20 16:31
34,2016-11-21 8:04
40,2016-11-21 8:31
51,2016-11-21 9:04
60,2016-11-21 9:31
70,2016-11-21 10:04
79,2016-11-21 10:31
84,2016-11-21 11:04
88,2016-11-21 11:30
92,2016-11-21 11:57
